Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Greece,GRC,36.0579986572266,40.8499984741211,44.7490005493164,44.5699996948242,44.8759994506836,44.7210006713867,44.851001739502,45.476001739502,45.7019996643066,45.4480018615723,45.2779998779297,45.0800018310547
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Hungary,HUN,47.0940017700195,41.1100006103516,43.7760009765625,43.9029998779297,44.8019981384277,44.9080009460449,46.2820014953613,47.2509994506836,47.9630012512207,48.265998840332,48.2830009460449,48.3190002441406
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Iceland,ISL,67.6829986572266,73.7360000610352,70.6340026855469,70.2149963378906,70.838996887207,71.4800033569336,72.1470031738281,73.0979995727539,73.1729965209961,72.3109970092773,72.0630035400391,71.8010025024414
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ireland,IRL,38.4020004272461,50.1119995117188,55.5279998779297,55.1790008544922,54.9529991149902,55.4309997558594,54.9970016479492,54.7589988708496,55.3580017089844,55.3559989929199,55.101001739502,54.8440017700195
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Italy,ITA,35.3019981384277,35.4449996948242,37.7840003967285,37.935001373291,39.1619987487793,39.0309982299805,39.398998260498,39.0040016174316,39.6360015869141,40.1020011901855,40.0019989013672,39.890998840332
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kazakhstan,KAZ,65.2760009765625,65.556999206543,65.359001159668,65.3560028076172,65.4120025634766,65.4879989624023,65.5670013427734,65.4100036621094,65.4100036621094,65.3349990844727,65.1449966430664,64.8310012817383
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kyrgyz Republic,KGZ,50.1469993591309,55.1879997253418,52.1570014953613,52.6230010986328,51.5579986572266,49.1870002746582,50.3209991455078,49.8339996337891,48.3559989929199,48.2529983520508,48.0250015258789,47.7379989624023
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Latvia,LVA,53.4379997253418,48.8699989318848,53.851001739502,53.0169982910156,54.2220001220703,53.923999786377,53.4500007629395,54.257999420166,55.2789993286133,55.5690002441406,55.4090003967285,55.1769981384277
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lithuania,LTU,54.5169982910156,54.7939987182617,52.5480003356934,53.1069984436035,53.6269989013672,53.2560005187988,54.0779991149902,54.5449981689453,55.859001159668,56.2379989624023,56.3549995422363,56.4160003662109
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Luxembourg,LUX,34.1209983825684,41.382999420166,48.8250007629395,49.4109992980957,50.9710006713867,51.109001159668,51.992000579834,53.5589981079102,52.2389984130859,53.4830017089844,53.4819984436035,53.4910011291504
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Moldova,MDA,45.8540000915527,50.173999786377,38.5839996337891,39.1720008850098,38.015998840332,38.4939994812012,38.2599983215332,41.2569999694824,39.9739990234375,39.2760009765625,38.8629989624023,38.4389991760254
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Montenegro,MNE,44.193000793457,43.1539993286133,42.5890007019043,42.5730018615723,42.7280006408691,43.3610000610352,43.9329986572266,44.5359992980957,43.8759994506836,43.681999206543,43.5750007629395,43.4669990539551
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Netherlands,NLD,43.0470008850098,53.2200012207031,58.2470016479492,58.0919990539551,58.625,58.5369987487793,57.8139991760254,58.2039985656738,58.0190010070801,58.0789985656738,57.9850006103516,57.8790016174316
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,North Macedonia,MKD,43.0299987792969,40.9220008850098,42.7879981994629,43.4379997253418,43.0120010375977,44.3769989013672,43.9249992370605,43.5369987487793,42.3530006408691,42.7200012207031,42.7159996032715,42.6959991455078
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Norway,NOR,55.0610008239746,61.2169990539551,61.7809982299805,61.6399993896484,61.5979995727539,61.556999206543,61.3499984741211,61.3310012817383,60.8849983215332,60.2859992980957,60.2400016784668,60.1879997253418
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Poland,POL,53.8860015869141,49.5800018310547,48.2719993591309,48.3730010986328,48.7639999389648,48.7779998779297,49.1640014648438,48.9959983825684,49.0190010070801,49.1510009765625,48.9220008850098,48.673999786377
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Portugal,PRT,48.359001159668,52.6720008850098,55.8160018920898,54.6119995117188,54.6529998779297,54.1279983520508,53.7980003356934,53.7779998779297,53.576000213623,54.1669998168945,53.8720016479492,53.5610008239746
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Romania,ROU,62.1319999694824,57.8680000305176,46.3300018310547,46.148998260498,46.2799987792969,46.0050010681152,46.1469993591309,45.1949996948242,44.4749984741211,45.9700012207031,45.5660018920898,45.1679992675781
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Russian Federation,RUS,58.8370018005371,54.6910018920898,55.9220008850098,56.1520004272461,56.0839996337891,55.7779998779297,55.7290000915527,55.5750007629395,55.7229995727539,55.3040008544922,54.9119987487793,54.507999420166
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Serbia,SRB,47.9609985351563,46.8720016479492,42.8790016174316,42.6380004882813,43.0149993896484,43.9500007629395,44.4269981384277,44.0719985961914,46.1370010375977,46.9599990844727,46.7560005187988,46.564998626709
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Slovak Republic,SVK,59.7840003967285,52.3040008544922,50.6370010375977,50.2099990844727,50.7270011901855,51.0709991455078,51.1180000305176,51.9980010986328,52.6529998779297,52.8279991149902,52.6640014648438,52.4790000915527
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Slovenia,SVN,52.4160003662109,51.2430000305176,53.185001373291,52.3530006408691,52.318000793457,51.7929992675781,52.3450012207031,52.0359992980957,52.0730018615723,53.7490005493164,53.3489990234375,52.9259986877441
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Spain,ESP,33.8390007019043,40.5820007324219,51.5429992675781,52.125,52.6450004577637,52.6189994812012,52.375,52.314998626709,52.3019981384277,51.8610000610352,51.6500015258789,51.4000015258789
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Sweden,SWE,63.1370010375977,58.3450012207031,58.9370002746582,59.4440002441406,59.6959991455078,60.1780014038086,60.3709983825684,60.6570014953613,60.7000007629395,60.9700012207031,61.0750007629395,61.1669998168945
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Switzerland,CHE,57.1370010375977,57.7729988098145,59.9189987182617,60.5870018005371,60.9329986572266,61.2620010375977,62.0190010070801,62.3950004577637,62.8849983215332,62.601001739502,62.6059989929199,62.5880012512207
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tajikistan,TJK,28.9589996337891,30.0200004577637,29.5020008087158,29.2609996795654,28.9909992218018,28.7129993438721,28.4759998321533,28.2910003662109,28.0849990844727,27.886999130249,27.7940006256104,27.6849994659424
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Turkey,TUR,34.0359992980957,26.2859992980957,27.0330009460449,28.3229999542236,28.878999710083,30.1019992828369,30.2430000305176,31.4750003814697,32.5069999694824,33.5719985961914,33.5200004577637,33.4580001831055
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Turkmenistan,TKM,49.314998626709,51.7649993896484,52.4189987182617,52.5309982299805,52.6800003051758,52.8300018310547,52.9389991760254,52.9949989318848,52.9860000610352,52.9269981384277,52.7890014648438,52.6339988708496
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ukraine,UKR,54.5970001220703,50.7799987792969,48.4099998474121,48.2509994506836,47.4850006103516,48.3769989013672,47.0400009155273,47.3600006103516,47.0750007629395,46.9379997253418,46.6790008544922,46.3969993591309
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Kingdom,GBR,51.9949989318848,53.5540008544922,55.4529991149902,55.5200004577637,55.7799987792969,56.1459999084473,56.4269981384277,56.5519981384277,56.7729988098145,57.0419998168945,57.0950012207031,57.1230010986328
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uzbekistan,UZB,49.9169998168945,51.7890014648438,52.7360000610352,52.8650016784668,52.9970016479492,53.1290016174316,53.2449989318848,53.3279991149902,53.3779983520508,53.4199981689453,53.4129981994629,53.3559989929199
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Algeria,DZA,11.3830003738403,11.8929996490479,14.378999710083,15.2390003204346,16.1569995880127,16.8819999694824,15.3400001525879,15.1899995803833,15.0270004272461,14.8769998550415,14.9160003662109,14.9180002212524
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Bahrain,BHR,29.1879997253418,34.7760009765625,43.7630004882813,43.0040016174316,43.2029991149902,43.4049987792969,43.6150016784668,43.8009986877441,44.0110015869141,44.3520011901855,44.4729995727539,44.6129989624023
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Djibouti,DJI,44.7890014648438,47.1990013122559,51.3120002746582,51.8580017089844,52.4049987792969,52.9449996948242,53.4729995727539,53.9790000915527,54.351001739502,54.7249984741211,54.8120002746582,54.9080009460449
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Egypt, Arab Rep.",EGY,21.3279991149902,19.9050006866455,22.632999420166,22.0400009155273,22.5049991607666,23.3859996795654,23.6889991760254,22.5520000457764,22.8500003814697,22.7339992523193,22.8339996337891,22.9349994659424
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Iran, Islamic Rep.",IRN,9.92300033569336,13.9090003967285,15.9460000991821,15.326000213623,14.7440004348755,14.1969995498657,13.6800003051758,15.1529998779297,17.0790004730225,16.9640007019043,16.7749996185303,16.5610008239746
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Iraq,IRQ,8.09500026702881,9.66100025177002,12.0629997253418,11.9879999160767,11.9289999008179,11.9829998016357,12.1079998016357,12.1759996414185,12.1350002288818,12.25,12.3500003814697,12.4479999542236
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Israel,ISR,46.2669982910156,53.2410011291504,57.0289993286133,56.7949981689453,57.9669990539551,58.1319999694824,59.0279998779297,58.9860000610352,59.3720016479492,59.2080001831055,59.2029991149902,59.2080001831055
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Jordan,JOR,10.3660001754761,12.7069997787476,15.2889995574951,15.2259998321533,14.8330001831055,13.8640003204346,13.8979997634888,13.960000038147,14.0080003738403,14.0659999847412,14.1149997711182,14.1549997329712
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Kuwait,KWT,42.8499984741211,49.6020011901855,53.6230010986328,54.4500007629395,55.4070014953613,56.5810012817383,57.6389999389648,58.4959983825684,57.9679985046387,57.7459983825684,57.5260009765625,57.3320007324219
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Lebanon,LBN,19,20.4459991455078,22.0310001373291,22.3330001831055,22.5380001068115,22.6760005950928,22.798999786377,22.9669990539551,23.1860008239746,23.4029998779297,23.4799995422363,23.5400009155273
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Libya,LBY,14.4670000076294,19.6509990692139,22.4599990844727,25.3500003814697,23.0979995727539,24.4759998321533,26.1000003814697,26.2549991607666,26.4659996032715,25.6620006561279,25.7099990844727,25.7409992218018
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Malta,MLT,26.9759998321533,30.1849994659424,34.0830001831055,35.4589996337891,37.4630012512207,39.2620010375977,40.6910018920898,41.6110000610352,42.4020004272461,43.3279991149902,43.2879981994629,43.2400016784668
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Morocco,MAR,23.4330005645752,24.9400005340576,25.568000793457,25.5400009155273,24.7959995269775,24.6100006103516,23.8190002441406,23.0359992980957,22.2679996490479,21.5090007781982,21.4309997558594,21.3409996032715
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Oman,OMN,20.5,23.2089996337891,27.0300006866455,27.4839992523193,28.0520000457764,28.7220001220703,29.4619998931885,30.2269992828369,30.6940002441406,30.9549999237061,30.9540004730225,30.9290008544922
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Qatar,QAT,44.3139991760254,41.2029991149902,51.132999420166,52.6160011291504,54.0709991455078,55.6759986877441,57.3419990539551,58.9339981079102,58.5099983215332,58.0639991760254,57.8400001525879,57.689998626709
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Saudi Arabia,SAU,14.5010004043579,16.0909996032715,18.2220001220703,19.5610008239746,20.3279991149902,20.2970008850098,20.7180004119873,22.0790004730225,23.0330009460449,23.2889995574951,23.3740005493164,23.451000213623
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Syrian Arab Republic,SYR,23.7290000915527,20.0690002441406,13.1800003051758,13.0150003433228,12.7770004272461,12.5340003967285,12.2840003967285,12.0080003738403,12.0950002670288,12.2390003204346,11.9919996261597,11.75
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tunisia,TUN,22.4009990692139,23.1889991760254,24.4599990844727,24.4459991455078,25.2450008392334,25.1429996490479,24.9330005645752,24.7269992828369,24.4680004119873,24.2259998321533,24.0799999237061,23.9090003967285
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Arab Emirates,ARE,28.2119998931885,33.7190017700195,44.0289993286133,45.1430015563965,46.2130012512207,47.2630004882813,48.3230018615723,49.3959999084473,50.1619987487793,51.2669982910156,51.148998260498,51.0670013427734
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,West Bank and Gaza,PSE,11.246000289917,13.0950002670288,14.7550001144409,16.6149997711182,17.4150009155273,17.2749996185303,19.4209995269775,19.0419998168945,19.238000869751,18.9829998016357,19.2479991912842,19.4899997711182
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Yemen, Rep.",YEM,16.701000213623,20.371000289917,10.048999786377,8.84799957275391,7.79899978637695,6.88399982452393,6.08300018310547,6.10599994659424,6.11700010299683,6.13800001144409,5.98299980163574,5.8270001411438
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Angola,AGO,74.9449996948242,74.9410018920898,75.306999206543,75.3440017700195,75.3889999389648,75.4329986572266,75.4649963378906,75.4789962768555,75.4700012207031,75.4509963989258,75.4120025634766,75.3720016479492
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Benin,BEN,57.326000213623,63.9290008544922,69.2239990234375,68.088996887207,68.2070007324219,68.3519973754883,68.5120010375977,68.6800003051758,68.8359985351563,69.0169982910156,69.1760025024414,69.3349990844727
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Botswana,BWA,45.2550010681152,49.4669990539551,53.5460014343262,57.4259986877441,61.1069984436035,64.5540008544922,64.9079971313477,65.2310028076172,65.5240020751953,65.8369979858398,66.1920013427734,66.5199966430664
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Burkina Faso,BFA,76.2929992675781,68.0260009765625,59.7179985046387,59.3409996032715,58.9710006713867,58.6069984436035,58.2490005493164,58.3759994506836,58.4970016479492,58.6269989013672,58.4620018005371,58.2919998168945
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Burundi,BDI,90.7839965820313,84.3320007324219,80.3499984741211,80.1119995117188,79.9179992675781,79.7480010986328,79.5739974975586,79.8440017700195,80.0790023803711,80.286003112793,80.3489990234375,80.3639984130859
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Cabo Verde,CPV,42.2760009765625,50.7680015563965,58.6940002441406,59.6730003356934,60.6599998474121,61.6380004882813,62.5909996032715,63.5060005187988,64.1230010986328,64.6829986572266,65.1159973144531,65.5100021362305
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Cameroon,CMR,78.1360015869141,77.9960021972656,70.5810012817383,70.6839981079102,70.7990036010742,70.9229965209961,71.0469970703125,71.1699981689453,71.2720031738281,71.3730010986328,71.2040023803711,71.0270004272461
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Central African Republic,CAF,65.6809997558594,65.8970031738281,65.6630020141602,65.5059967041016,65.3219985961914,65.0559997558594,64.838996887207,64.625,64.6910018920898,64.7910003662109,64.7239990234375,64.6669998168945
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Chad,TCD,65.1060028076172,64.0759963989258,64.0879974365234,64.1269989013672,64.1989974975586,64.2900009155273,64.4020004272461,64.5279998779297,64.6070022583008,64.7119979858398,64.7559967041016,64.8050003051758
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Comoros,COM,30.0499992370605,31.7569999694824,35.0940017700195,35.375,35.6720008850098,35.9780006408691,36.2939987182617,36.6209983825684,36.8969993591309,37.2109985351563,37.4290008544922,37.6419982910156
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Congo, Dem. Rep.",COD,71.1729965209961,70.6389999389648,63.9230003356934,62.5379981994629,61.1319999694824,61.1160011291504,61.117000579834,61.1300010681152,61.109001159668,61.1160011291504,60.8320007324219,60.5460014343262
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,"Congo, Rep.",COG,64.8300018310547,66.1050033569336,67.4339981079102,67.3759994506836,67.3089981079102,67.2350006103516,67.1589965820313,67.0810012817383,67.0449981689453,67.0309982299805,66.9329986572266,66.822998046875
